INDEX_NR,OPID,OPERATOR,ATYPE,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,TYPE_ENG,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_DATE,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,AIRPORT_ID,AIRPORT,STATE,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,DAMAGE,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,SPECIES_ID,SPECIES,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_REPAIRS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
9013,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,12/22/2004,12,2004,Day,1000,KHRL,VALLEY INTL,TX,ASW,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9014,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,4/4/2005,4,2005,Day,1055,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9015,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,7/6/2005,7,2005,Day,1200,KMAF,MIDLAND INTL,TX,ASW,,,,0,115,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9016,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,4/20/2005,4,2005,Day,930,KMAF,MIDLAND INTL,TX,ASW,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9017,MIL,MILITARY,EC-130E,33A,,,,B,,,,,,,,,,FALSE,FALSE,8/9/2005,8,2005,Day,1307,KPIB,HATTIESBURG-LAUREL,MS,ASO,,,,50,130,,Climb,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Y,Perching birds (y),,,Small,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9022,MIL,MILITARY,C-130E,561,12,,,A,,,,,,,,,,FALSE,FALSE,9/26/2005,9,2005,Day,1043,KFSM,FORT SMITH MUNICIPAL ARPT,AR,ASW,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9023,MIL,MILITARY,C-130E,561,12,,,A,,,,,,,,,,FALSE,FALSE,5/24/2005,5,2005,Day,1120,KLIT,BILL AND  HILLARY CLINTON NATIONAL ARPT,AR,ASW,,,,50,140,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9024,MIL,MILITARY,C-130E,561,12,,,A,,,,,,,,,,FALSE,FALSE,9/6/2005,9,2005,Night,2236,KLIT,BILL AND  HILLARY CLINTON NATIONAL ARPT,AR,ASW,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9025,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,3/4/2005,3,2005,Day,1115,KCHA,LOVELL FIELD ARPT,TN,ASO,,,,100,130,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
5590,MIL,MILITARY,T-37B,,,,,,,,,,,,,,,FALSE,FALSE,6/4/1999,6,1999,DAY,858,KSPS,SHEPPARD AIR FORCE BASE,TX,ASW,,,"Location inputed -  SHEPPARD AFB WICHITA FALLS MUNI, TX;  Date  -  06/04/1999;  ICAO -  KSPS;  REP ICAO -  KSPS;  MAJCOM -  AETC;  UNIT1 -  80TH FLYING TRAINING WING;  UNIT2 -  89 FTS;  LL ROUTE -",0,80,,Climb,N,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,1,1,Medium,Y,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  T - 37 - B;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  s",,,,,,Deleted,Deleted,5/19/2000,BASH,Other,,,10/21/2009,FALSE,FALSE
5591,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,87-0271,,TRUE,TRUE,8/12/2003,8,2003,,1500,KSAV,SAVANNAH INTL,GA,ASO,,,,25,140,,Climb,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,YI005,Barn swallow,2-10,1,Small,,SOURCE = BASH NR xxxxx,,0,,,,,Deleted,Deleted,9/22/2003,BASH,Other,,,10/21/2009,FALSE,FALSE
5592,MIL,MILITARY,C-17A,148,,,,A,,,,,,,,10192,,FALSE,FALSE,9/16/2003,9,2003,Dusk,1440,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,,,,,,0,Landing Roll,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,UNK,Unknown bird or bat,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"""We flew thorugh a flock of 10 +5 birds right at touchdown; at least 3 struck the windscreen area.  No other apparent impact areas."" ""Multiple strikes all in windshield/nosecone.  No apparent damage.""",,,,,,Deleted,Deleted,9/22/2003,BASH,Other,,,10/21/2009,FALSE,FALSE
5593,MIL,MILITARY,C-17A,148,,,,A,,,,,,,,50106,,TRUE,TRUE,9/16/2003,9,2003,Day,1130,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,,,,,,0,Landing Roll,C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,ZS008,Common yellowthroat,,1,Small,,SOURCE = BASH NR xxxxx,,,69869,,90942,,Deleted,Deleted,9/22/2003,BASH,Other,,,10/21/2009,FALSE,FALSE
5594,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,93-0645,,TRUE,TRUE,9/20/2003,9,2003,Dusk,1815,KCOS,COLORADO SPRINGS MUNICIPAL,CO,ANM,,,,0,113,0,Take-off run,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,No Cloud,None,K5102,American kestrel,1,1,Small,,SOURCE = BASH NR xxxxx,,,,,,,Deleted,Deleted,9/22/2003,BASH,Other,,,10/21/2009,FALSE,FALSE
8538,MIL,MILITARY,F-15E,,,,,A,,,,,,,,,,TRUE,TRUE,5/20/2004,5,2004,Day,1810,KSPS,SHEPPARD AIR FORCE BASE,TX,ASW,,,,100,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,,,O2205,Mourning dove,,,Small,,SOURCE = BASH xxxxxx-x-xxxx,,,,,,,,,,BASH,,,0,10/21/2009,FALSE,FALSE
8541,MIL,MILITARY,C-32A,,,,,A,,,,,,,,,,TRUE,TRUE,7/22/2004,7,2004,Dusk,2035,KSPS,SHEPPARD AIR FORCE BASE,TX,ASW,,,,0,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,S5213,Common nighthawk,,,Small,,SOURCE = BASH xxxxxx-x-xxxx,,,,,,,,,,BASH,,,0,10/21/2009,FALSE,FALSE
8543,MIL,MILITARY,KC-135R,,,,,A,,,,,,,,,,TRUE,TRUE,6/4/2004,6,2004,Dusk,2025,KMDT,HARRISBURG INTL,PA,AEA,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH xxxxxx-x-xxxx,,,,,,,,,,BASH,,,0,10/21/2009,FALSE,FALSE
9526,MIL,MILITARY,KC-135R,,,,,A,,,,,,,,,,FALSE,FALSE,5/11/2005,5,2005,Day,1345,KBKF,BUCKLEY ANGB ARPT,CO,ANM,,,,0,130,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZT002,Western meadowlark,,,Small,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9527,MIL,MILITARY,T-38C,,,,,A,,,,,,,,,,FALSE,FALSE,5/2/2005,5,2005,Night,2120,KICT,WICHITA MID-CONTINENT ARPT,KS,ACE,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZX303,Savannah sparrow,,,Small,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9528,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,5/9/2005,5,2005,Day,840,KMAF,MIDLAND INTL,TX,ASW,,,,,,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZX312,Vesper sparrow,,,Small,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9529,MIL,MILITARY,T-37B,,,,,,,,,,,,,,,FALSE,FALSE,1/6/2005,1,2005,Night,2030,KHSV,HUNTSVILLE INTL,AL,ASO,,,,1500,110,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZX314,Lincoln's sparrow,,,Small,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9530,MIL,MILITARY,A-10A,345,,22,,A,,,,,,,,,,FALSE,FALSE,8/29/2005,8,2005,Day,933,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,ANM,,,,50,170,0,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9532,MIL,MILITARY,C-5A,561,,,,A,,,,,,,,,,FALSE,FALSE,9/28/2005,9,2005,Night,2225,KCEF,WESTOVER ARB/METRO ARPT,MA,ANE,,,,0,80,0,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,BASH Mishap ID xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9766,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,7/17/2006,7,2006,Dusk,2045,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,0,100,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9769,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,9/13/2006,9,2006,Day,2359,KBYH,ARKANSAS INTERNATIONAL ARPT,AR,ASW,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9770,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,3/23/2006,3,2006,Night,2300,KPIT,PITTSBURGH INTL ARPT,PA,AEA,,,,3000,150,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Z,Perching birds (z),,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9771,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,8/15/2006,8,2006,Night,2150,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,100,150,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9772,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,3/30/2006,3,2006,Night,2145,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,800,120,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Z6,Thrushes,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9773,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,9/7/2006,9,2006,Night,2120,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,N5111,Killdeer,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9774,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,4/6/2006,4,2006,Night,2022,M31,ARNOLD FIELD ARPT,TN,ASO,,,,2500,140,,Approach,E,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9775,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,7/18/2006,7,2006,Day,1930,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,300,135,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,UNKNOWN,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9776,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,8/19/2006,8,2006,Day,1830,KDSM,DES MOINES INTL,IA,ACE,,,,200,140,,Approach,E,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Z6007,American robin,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9777,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,8/23/2006,8,2006,Day,1445,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,,,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9778,MIL,MILITARY,C-130H,561,12,,,A,,,,,,,,,,FALSE,FALSE,8/18/2006,8,2006,Day,1200,KAGS,BUSH FLD,GA,ASO,,,,3000,170,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
5260,MIL,MILITARY,KC-10A,148,,22,07,A,,,,,,,,,,FALSE,FALSE,4/27/1993,4,1993,DAY,1905,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,,,"Location inputed -  CHARLESTON AFB, SC;  Date  -  04/27/1993;  ICAO -  KCHS;  REP ICAO -  KGSB;  MAJCOM -  ACC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",200,160,,Climb,N,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,1,1,Medium,Y,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  KC - 10 - ;  IMPACT -  NOSE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,Other,,,10/21/2009,FALSE,FALSE
5262,MIL,MILITARY,T-37B,,,,,,,,,,,,,,,FALSE,FALSE,4/28/1993,4,1993,DAY,1230,KSPS,SHEPPARD AIR FORCE BASE,TX,ASW,,,"Location inputed -  SHEPPARD AFB WICHITA FALLS MUNI, TX;  Date  -  04/28/1993;  ICAO -  KSPS;  REP ICAO -  KSPS;  MAJCOM -  ATC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",,,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,1,1,Medium,Y,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  T - 37 - ;  IMPACT -  RT MAIN GEAR;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,Other,,,10/21/2009,FALSE,FALSE
5271,MIL,MILITARY,T-38A,,,,,A,,,,,,,,62-750,,TRUE,TRUE,11/21/2002,11,2002,Day,1430,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,ASO,,,,0,180,0,Take-off run,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,No Clouds,None,ZT001,Eastern meadowlark,2-10,2-10,Small,,SOURCE = BASH NR xxxxx,,0,,,,,Deleted,Deleted,11/22/2002,BASH,,,,10/21/2009,FALSE,FALSE
